county,cases,death,date
Glenn,0,0,21-04-20
Glenn,0,0,22-04-20
Glenn,0,0,23-04-20
Glenn,1,0,24-04-20
Glenn,0,0,25-04-20
Glenn,0,0,26-04-20
Glenn,0,0,27-04-20
Glenn,0,0,28-04-20
Glenn,0,0,29-04-20
Glenn,0,0,30-04-20
Glenn,0,0,01-05-20
Glenn,1,0,02-05-20
Glenn,0,0,03-05-20
Glenn,-1,0,04-05-20
Glenn,-1,0,05-05-20
Glenn,0,0,06-05-20
Glenn,2,0,07-05-20
Glenn,1,0,08-05-20
Glenn,0,0,09-05-20
Glenn,0,0,10-05-20
Glenn,0,0,11-05-20
Glenn,0,0,12-05-20
Glenn,0,0,13-05-20
Glenn,2,0,14-05-20
Glenn,1,0,15-05-20
Glenn,0,0,16-05-20
Glenn,0,0,17-05-20
Glenn,2,0,18-05-20
Glenn,1,0,19-05-20
Glenn,0,0,20-05-20
Glenn,0,0,21-05-20
Glenn,0,0,22-05-20
Glenn,0,0,23-05-20
Glenn,0,0,24-05-20
Glenn,0,0,25-05-20
Glenn,0,0,26-05-20
Glenn,2,0,27-05-20
Glenn,0,0,28-05-20
Glenn,0,0,29-05-20
Glenn,2,0,30-05-20
Glenn,0,0,31-05-20
Glenn,0,0,01-06-20
Glenn,0,0,02-06-20
Glenn,0,0,03-06-20
Glenn,0,0,04-06-20
Glenn,0,0,05-06-20
Glenn,0,0,06-06-20
Glenn,0,0,07-06-20
Glenn,1,0,08-06-20
Glenn,2,0,09-06-20
Glenn,2,0,10-06-20
Glenn,0,0,11-06-20
Glenn,0,0,12-06-20
Glenn,0,0,13-06-20
Glenn,0,0,14-06-20
Glenn,0,0,15-06-20
Glenn,9,0,16-06-20
Glenn,1,0,17-06-20
Glenn,4,0,18-06-20
Glenn,5,0,19-06-20
Glenn,0,0,20-06-20
Glenn,0,0,21-06-20
Glenn,0,0,22-06-20
Glenn,7,0,23-06-20
Glenn,7,0,24-06-20
Glenn,6,0,25-06-20
Glenn,13,0,26-06-20
Glenn,7,0,27-06-20
Glenn,5,0,28-06-20
Glenn,8,0,29-06-20
Glenn,12,0,30-06-20
Glenn,5,0,01-07-20
Glenn,4,0,02-07-20
Glenn,8,0,03-07-20
Glenn,6,0,04-07-20
Glenn,1,0,05-07-20
Glenn,0,0,06-07-20
Glenn,16,0,07-07-20
Glenn,1,0,08-07-20
Glenn,4,0,09-07-20
Glenn,7,0,10-07-20
Glenn,4,0,11-07-20
Glenn,5,0,12-07-20
Glenn,2,0,13-07-20
Glenn,9,0,14-07-20
Glenn,7,0,15-07-20
Glenn,6,0,16-07-20
Glenn,13,0,17-07-20
Glenn,9,0,18-07-20
Glenn,3,0,19-07-20
Glenn,10,0,20-07-20
Glenn,4,0,21-07-20
Glenn,7,0,22-07-20
Glenn,10,1,23-07-20
Glenn,5,0,24-07-20
Glenn,9,0,25-07-20
Glenn,5,0,26-07-20
Glenn,12,0,27-07-20
Glenn,12,0,28-07-20
Glenn,5,0,29-07-20
Glenn,3,0,30-07-20
Glenn,7,0,31-07-20
Glenn,7,0,01-08-20
Glenn,4,0,02-08-20
Glenn,1,0,03-08-20
Glenn,9,1,04-08-20
Glenn,5,1,05-08-20
Glenn,2,0,06-08-20
Glenn,7,0,07-08-20
Glenn,5,0,08-08-20
Glenn,10,0,09-08-20
Glenn,27,0,10-08-20
Glenn,-1,0,11-08-20
Glenn,8,0,12-08-20
Glenn,4,0,13-08-20
Glenn,3,0,14-08-20
Glenn,3,0,15-08-20
Glenn,2,0,16-08-20
Glenn,2,0,17-08-20
Siskiyou,0,0,18-03-20
Siskiyou,0,0,19-03-20
Siskiyou,0,0,20-03-20
Siskiyou,0,0,21-03-20
Siskiyou,2,0,22-03-20
Siskiyou,0,0,23-03-20
Siskiyou,0,0,24-03-20
Siskiyou,0,0,25-03-20
Siskiyou,0,0,26-03-20
Siskiyou,0,0,27-03-20
Siskiyou,0,0,28-03-20
Siskiyou,0,0,29-03-20
Siskiyou,0,0,30-03-20
Siskiyou,1,0,31-03-20
Siskiyou,0,0,01-04-20
Siskiyou,0,0,02-04-20
Siskiyou,0,0,03-04-20
Siskiyou,0,0,04-04-20
Siskiyou,0,0,05-04-20
Siskiyou,1,0,06-04-20
Siskiyou,0,0,07-04-20
Siskiyou,0,0,08-04-20
Siskiyou,0,0,09-04-20
Siskiyou,1,0,10-04-20
Siskiyou,0,0,11-04-20
Siskiyou,0,0,12-04-20
Siskiyou,0,0,13-04-20
Siskiyou,0,0,14-04-20
Siskiyou,0,0,15-04-20
Siskiyou,0,0,16-04-20
Siskiyou,0,0,17-04-20
Siskiyou,0,0,18-04-20
Siskiyou,0,0,19-04-20
Siskiyou,0,0,20-04-20
Siskiyou,0,0,21-04-20
Siskiyou,0,0,22-04-20
Siskiyou,0,0,23-04-20
Siskiyou,0,0,24-04-20
Siskiyou,0,0,25-04-20
Siskiyou,0,0,26-04-20
Siskiyou,0,0,27-04-20
Siskiyou,0,0,28-04-20
Siskiyou,0,0,29-04-20
Siskiyou,0,0,30-04-20
Siskiyou,0,0,01-05-20
Siskiyou,0,0,02-05-20
Siskiyou,0,0,03-05-20
Siskiyou,0,0,04-05-20
Siskiyou,0,0,05-05-20
Siskiyou,0,0,06-05-20
Siskiyou,0,0,07-05-20
Siskiyou,0,0,08-05-20
Siskiyou,0,0,09-05-20
Siskiyou,0,0,10-05-20
Siskiyou,0,0,11-05-20
Siskiyou,0,0,12-05-20
Siskiyou,0,0,13-05-20
Siskiyou,0,0,14-05-20
Siskiyou,0,0,15-05-20
Siskiyou,1,0,16-05-20
Siskiyou,0,0,17-05-20
Siskiyou,0,0,18-05-20
Siskiyou,0,0,19-05-20
Siskiyou,0,0,20-05-20
Siskiyou,0,0,21-05-20
Siskiyou,0,0,22-05-20
Siskiyou,0,0,23-05-20
Siskiyou,0,0,24-05-20
Siskiyou,0,0,25-05-20
Siskiyou,0,0,26-05-20
Siskiyou,0,0,27-05-20
Siskiyou,0,0,28-05-20
Siskiyou,1,0,29-05-20
Siskiyou,0,0,30-05-20
Siskiyou,0,0,31-05-20
Siskiyou,0,0,01-06-20
Siskiyou,1,0,02-06-20
Siskiyou,0,0,03-06-20
Siskiyou,0,0,04-06-20
Siskiyou,0,0,05-06-20
Siskiyou,0,0,06-06-20
Siskiyou,0,0,07-06-20
Siskiyou,0,0,08-06-20
Siskiyou,2,0,09-06-20
Siskiyou,4,0,10-06-20
Siskiyou,0,0,11-06-20
Siskiyou,-1,0,12-06-20
Siskiyou,0,0,13-06-20
Siskiyou,0,0,14-06-20
Siskiyou,1,0,15-06-20
Siskiyou,1,0,16-06-20
Siskiyou,1,0,17-06-20
Siskiyou,2,0,18-06-20
Siskiyou,3,0,19-06-20
Siskiyou,1,0,20-06-20
Siskiyou,1,0,21-06-20
Siskiyou,0,0,22-06-20
Siskiyou,1,0,23-06-20
Siskiyou,0,0,24-06-20
Siskiyou,0,0,25-06-20
Siskiyou,0,0,26-06-20
Siskiyou,1,0,27-06-20
Siskiyou,0,0,28-06-20
Siskiyou,0,0,29-06-20
Siskiyou,2,0,30-06-20
Siskiyou,1,0,01-07-20
Siskiyou,2,0,02-07-20
Siskiyou,0,0,03-07-20
Siskiyou,0,0,04-07-20
Siskiyou,0,0,05-07-20
Siskiyou,0,0,06-07-20
Siskiyou,0,0,07-07-20
Siskiyou,1,0,08-07-20
Siskiyou,0,0,09-07-20
Siskiyou,0,0,10-07-20
Siskiyou,5,0,11-07-20
Siskiyou,0,0,12-07-20
Siskiyou,1,0,13-07-20
Siskiyou,1,0,14-07-20
Siskiyou,0,0,15-07-20
Siskiyou,1,0,16-07-20
Siskiyou,1,0,17-07-20
Siskiyou,2,0,18-07-20
Siskiyou,0,0,19-07-20
Siskiyou,0,0,20-07-20
Siskiyou,6,0,21-07-20
Siskiyou,4,0,22-07-20
Siskiyou,1,0,23-07-20
Siskiyou,0,0,24-07-20
Siskiyou,1,0,25-07-20
Siskiyou,0,0,26-07-20
Siskiyou,0,0,27-07-20
Siskiyou,3,0,28-07-20
Siskiyou,1,0,29-07-20
Siskiyou,2,0,30-07-20
Siskiyou,1,0,31-07-20
Siskiyou,3,0,01-08-20
Siskiyou,1,0,02-08-20
Siskiyou,2,0,03-08-20
Siskiyou,4,0,04-08-20
Siskiyou,1,0,05-08-20
Siskiyou,1,0,06-08-20
Siskiyou,0,0,07-08-20
Siskiyou,0,0,08-08-20
Siskiyou,1,0,09-08-20
Siskiyou,14,0,10-08-20
Siskiyou,2,0,11-08-20
Siskiyou,0,0,12-08-20
Siskiyou,5,0,13-08-20
Siskiyou,3,0,14-08-20
Siskiyou,2,0,15-08-20
Siskiyou,2,0,16-08-20
Siskiyou,1,0,17-08-20
Madera,2,0,18-03-20
Madera,1,0,19-03-20
Madera,1,0,20-03-20
Madera,0,0,21-03-20
Madera,0,0,22-03-20
Madera,0,0,23-03-20
Madera,2,0,24-03-20
Madera,0,0,25-03-20
Madera,2,0,26-03-20
Madera,2,1,27-03-20
Madera,1,0,28-03-20
Madera,0,0,29-03-20
Madera,3,0,30-03-20
Madera,3,0,31-03-20
Madera,0,0,01-04-20
Madera,8,0,02-04-20
Madera,3,1,03-04-20
Madera,-1,0,04-04-20
Madera,0,0,05-04-20
Madera,2,0,06-04-20
Madera,-1,0,07-04-20
Madera,0,0,08-04-20
Madera,0,0,09-04-20
Madera,1,0,10-04-20
Madera,0,0,11-04-20
Madera,0,0,12-04-20
Madera,0,0,13-04-20
Madera,0,0,14-04-20
Madera,1,0,15-04-20
Madera,4,0,16-04-20
Madera,0,0,17-04-20
Madera,0,0,18-04-20
Madera,0,0,19-04-20
Madera,1,0,20-04-20
Madera,2,0,21-04-20
Madera,0,0,22-04-20
Madera,0,0,23-04-20
Madera,2,0,24-04-20
Madera,0,0,25-04-20
Madera,0,0,26-04-20
Madera,3,0,27-04-20
Madera,2,0,28-04-20
Madera,1,0,29-04-20
Madera,1,0,30-04-20
Madera,0,0,01-05-20
Madera,0,0,02-05-20
Madera,0,0,03-05-20
Madera,6,0,04-05-20
Madera,1,0,05-05-20
Madera,2,0,06-05-20
Madera,-1,0,07-05-20
Madera,3,0,08-05-20
Madera,4,0,09-05-20
Madera,4,0,10-05-20
Madera,3,0,11-05-20
Madera,1,0,12-05-20
Madera,0,0,13-05-20
Madera,0,0,14-05-20
Madera,2,0,15-05-20
Madera,-1,0,16-05-20
Madera,-1,0,17-05-20
Madera,5,0,18-05-20
Madera,6,0,19-05-20
Madera,2,0,20-05-20
Madera,0,0,21-05-20
Madera,0,0,22-05-20
Madera,1,0,23-05-20
Madera,0,0,24-05-20
Madera,0,0,25-05-20
Madera,0,0,26-05-20
Madera,8,0,27-05-20
Madera,2,0,28-05-20
Madera,5,0,29-05-20
Madera,3,0,30-05-20
Madera,0,0,31-05-20
Madera,2,0,01-06-20
Madera,7,1,02-06-20
Madera,7,0,03-06-20
Madera,10,0,04-06-20
Madera,17,0,05-06-20
Madera,5,0,06-06-20
Madera,0,0,07-06-20
Madera,5,0,08-06-20
Madera,18,0,09-06-20
Madera,4,0,10-06-20
Madera,2,0,11-06-20
Madera,9,0,12-06-20
Madera,16,0,13-06-20
Madera,0,0,14-06-20
Madera,0,0,15-06-20
Madera,36,1,16-06-20
Madera,19,0,17-06-20
Madera,30,0,18-06-20
Madera,12,0,19-06-20
Madera,21,0,20-06-20
Madera,-2,0,21-06-20
Madera,14,1,22-06-20
Madera,36,0,23-06-20
Madera,4,0,24-06-20
Madera,11,0,25-06-20
Madera,31,0,26-06-20
Madera,20,0,27-06-20
Madera,11,0,28-06-20
Madera,24,0,29-06-20
Madera,34,0,30-06-20
Madera,16,0,01-07-20
Madera,28,0,02-07-20
Madera,17,0,03-07-20
Madera,3,0,04-07-20
Madera,-4,0,05-07-20
Madera,170,0,06-07-20
Madera,60,2,07-07-20
Madera,34,1,08-07-20
Madera,22,0,09-07-20
Madera,64,0,10-07-20
Madera,74,0,11-07-20
Madera,37,0,12-07-20
Madera,34,0,13-07-20
Madera,59,1,14-07-20
Madera,29,1,15-07-20
Madera,45,1,16-07-20
Madera,22,0,17-07-20
Madera,46,0,18-07-20
Madera,41,0,19-07-20
Madera,132,2,20-07-20
Madera,75,0,21-07-20
Madera,70,3,22-07-20
Madera,81,2,23-07-20
Madera,20,1,24-07-20
Madera,45,0,25-07-20
Madera,20,0,26-07-20
Madera,49,2,27-07-20
Madera,96,2,28-07-20
Madera,52,5,29-07-20
Madera,66,0,30-07-20
Madera,29,2,31-07-20
Madera,67,0,01-08-20
Madera,20,0,02-08-20
Madera,20,2,03-08-20
Madera,18,0,04-08-20
Madera,11,0,05-08-20
Madera,68,4,06-08-20
Madera,5,3,07-08-20
Madera,30,0,08-08-20
Madera,47,0,09-08-20
Madera,43,0,10-08-20
Madera,308,1,11-08-20
Madera,8,4,12-08-20
Madera,-6,2,13-08-20
Madera,201,1,14-08-20
Madera,74,0,15-08-20
Madera,63,0,16-08-20
Madera,37,0,17-08-20
Tehama,0,0,18-03-20
Tehama,0,0,19-03-20
Tehama,0,0,20-03-20
Tehama,0,0,21-03-20
Tehama,0,0,22-03-20
Tehama,0,0,23-03-20
Tehama,0,0,24-03-20
Tehama,0,0,25-03-20
Tehama,0,0,26-03-20
Tehama,0,0,27-03-20
Tehama,0,0,28-03-20
Tehama,0,0,29-03-20
Tehama,0,0,30-03-20
Tehama,0,0,31-03-20
Tehama,0,0,01-04-20
Tehama,1,0,02-04-20
Tehama,0,0,03-04-20
Tehama,0,0,04-04-20
Tehama,0,0,05-04-20
Tehama,0,0,06-04-20
Tehama,0,0,07-04-20
Tehama,0,0,08-04-20
Tehama,0,0,09-04-20
Tehama,0,0,10-04-20
Tehama,0,0,11-04-20
Tehama,0,0,12-04-20
Tehama,0,0,13-04-20
Tehama,0,0,14-04-20
Tehama,0,1,15-04-20
Tehama,0,0,16-04-20
Tehama,0,0,17-04-20
Tehama,0,0,18-04-20
Tehama,0,0,19-04-20
Tehama,0,0,20-04-20
Tehama,0,0,21-04-20
Tehama,0,0,22-04-20
Tehama,0,0,23-04-20
Tehama,0,0,24-04-20
Tehama,0,0,25-04-20
Tehama,0,0,26-04-20
Tehama,0,0,27-04-20
Tehama,0,0,28-04-20
Tehama,0,0,29-04-20
Tehama,0,0,30-04-20
Tehama,0,0,01-05-20
Tehama,0,0,02-05-20
Tehama,0,0,03-05-20
Tehama,0,0,04-05-20
Tehama,0,0,05-05-20
Tehama,0,0,06-05-20
Tehama,0,0,07-05-20
Tehama,0,0,08-05-20
Tehama,0,0,09-05-20
Tehama,0,0,10-05-20
Tehama,0,0,11-05-20
Tehama,0,0,12-05-20
Tehama,0,0,13-05-20
Tehama,0,0,14-05-20
Tehama,0,0,15-05-20
Tehama,1,0,16-05-20
Tehama,0,0,17-05-20
Tehama,0,0,18-05-20
Tehama,0,0,19-05-20
Tehama,0,0,20-05-20
Tehama,0,0,21-05-20
Tehama,0,0,22-05-20
Tehama,0,0,23-05-20
Tehama,0,0,24-05-20
Tehama,0,0,25-05-20
Tehama,0,0,26-05-20
Tehama,1,0,27-05-20
Tehama,1,0,28-05-20
Tehama,0,0,29-05-20
Tehama,0,0,30-05-20
Tehama,0,0,31-05-20
Tehama,1,0,01-06-20
Tehama,1,0,02-06-20
Tehama,0,0,03-06-20
Tehama,0,0,04-06-20
Tehama,1,0,05-06-20
Tehama,1,0,06-06-20
Tehama,0,0,07-06-20
Tehama,0,0,08-06-20
Tehama,1,0,09-06-20
Tehama,1,0,10-06-20
Tehama,0,0,11-06-20
Tehama,3,0,12-06-20
Tehama,4,0,13-06-20
Tehama,0,0,14-06-20
Tehama,0,0,15-06-20
Tehama,7,0,16-06-20
Tehama,0,0,17-06-20
Tehama,7,0,18-06-20
Tehama,4,0,19-06-20
Tehama,0,0,20-06-20
Tehama,0,0,21-06-20
Tehama,3,0,22-06-20
Tehama,12,0,23-06-20
Tehama,5,0,24-06-20
Tehama,4,0,25-06-20
Tehama,4,0,26-06-20
Tehama,1,0,27-06-20
Tehama,3,0,28-06-20
Tehama,4,0,29-06-20
Tehama,7,0,30-06-20
Tehama,2,0,01-07-20
Tehama,6,0,02-07-20
Tehama,3,0,03-07-20
Tehama,3,0,04-07-20
Tehama,3,0,05-07-20
Tehama,0,0,06-07-20
Tehama,0,0,07-07-20
Tehama,5,0,08-07-20
Tehama,2,0,09-07-20
Tehama,5,0,10-07-20
Tehama,4,0,11-07-20
Tehama,0,0,12-07-20
Tehama,1,0,13-07-20
Tehama,11,0,14-07-20
Tehama,3,0,15-07-20
Tehama,0,0,16-07-20
Tehama,2,0,17-07-20
Tehama,8,0,18-07-20
Tehama,2,0,19-07-20
Tehama,8,0,20-07-20
Tehama,4,0,21-07-20
Tehama,5,0,22-07-20
Tehama,3,0,23-07-20
Tehama,12,0,24-07-20
Tehama,-1,0,25-07-20
Tehama,6,0,26-07-20
Tehama,17,0,27-07-20
Tehama,7,0,28-07-20
Tehama,7,0,29-07-20
Tehama,2,0,30-07-20
Tehama,5,0,31-07-20
Tehama,7,0,01-08-20
Tehama,2,0,02-08-20
Tehama,3,0,03-08-20
Tehama,1,0,04-08-20
Tehama,5,0,05-08-20
Tehama,11,0,06-08-20
Tehama,4,0,07-08-20
Tehama,5,0,08-08-20
Tehama,14,0,09-08-20
Tehama,17,0,10-08-20
Tehama,7,0,11-08-20
Tehama,0,0,12-08-20
Tehama,13,0,13-08-20
Tehama,3,0,14-08-20
Tehama,7,0,15-08-20
Tehama,6,0,16-08-20
Tehama,6,0,17-08-20
Sutter,0,0,18-03-20
Sutter,0,0,19-03-20
Sutter,0,0,20-03-20
Sutter,0,0,21-03-20
Sutter,0,0,22-03-20
Sutter,0,0,23-03-20
Sutter,0,0,24-03-20
Sutter,1,0,25-03-20
Sutter,1,0,26-03-20
Sutter,0,0,27-03-20
Sutter,1,0,28-03-20
Sutter,3,0,29-03-20
Sutter,0,0,30-03-20
Sutter,2,0,31-03-20
Sutter,1,1,01-04-20
Sutter,1,0,02-04-20
Sutter,2,0,03-04-20
Sutter,2,0,04-04-20
Sutter,0,0,05-04-20
Sutter,0,1,06-04-20
Sutter,2,0,07-04-20
Sutter,1,0,08-04-20
Sutter,0,0,09-04-20
Sutter,1,0,10-04-20
Sutter,0,0,11-04-20
Sutter,0,0,12-04-20
Sutter,0,0,13-04-20
Sutter,1,0,14-04-20
Sutter,0,0,15-04-20
Sutter,2,0,16-04-20
Sutter,-1,0,17-04-20
Sutter,1,0,18-04-20
Sutter,0,0,19-04-20
Sutter,1,0,20-04-20
Sutter,0,0,21-04-20
Sutter,0,0,22-04-20
Sutter,2,0,23-04-20
Sutter,0,0,24-04-20
Sutter,0,0,25-04-20
Sutter,2,0,26-04-20
Sutter,0,0,27-04-20
Sutter,-1,0,28-04-20
Sutter,3,0,29-04-20
Sutter,0,0,30-04-20
Sutter,0,0,01-05-20
Sutter,0,0,02-05-20
Sutter,0,0,03-05-20
Sutter,0,0,04-05-20
Sutter,1,0,05-05-20
Sutter,0,0,06-05-20
Sutter,0,0,07-05-20
Sutter,1,0,08-05-20
Sutter,1,0,09-05-20
Sutter,0,0,10-05-20
Sutter,1,0,11-05-20
Sutter,1,0,12-05-20
Sutter,0,0,13-05-20
Sutter,1,0,14-05-20
Sutter,1,0,15-05-20
Sutter,0,0,16-05-20
Sutter,3,0,17-05-20
Sutter,0,0,18-05-20
Sutter,0,0,19-05-20
Sutter,0,0,20-05-20
Sutter,0,0,21-05-20
Sutter,0,0,22-05-20
Sutter,0,0,23-05-20
Sutter,0,0,24-05-20
Sutter,0,0,25-05-20
Sutter,1,0,26-05-20
Sutter,1,0,27-05-20
Sutter,0,0,28-05-20
Sutter,0,0,29-05-20
Sutter,0,0,30-05-20
Sutter,2,0,31-05-20
Sutter,1,0,01-06-20
Sutter,0,0,02-06-20
Sutter,2,0,03-06-20
Sutter,1,0,04-06-20
Sutter,3,0,05-06-20
Sutter,2,0,06-06-20
Sutter,4,0,07-06-20
Sutter,0,0,08-06-20
Sutter,1,0,09-06-20
Sutter,0,0,10-06-20
Sutter,0,0,11-06-20
Sutter,0,0,12-06-20
Sutter,6,0,13-06-20
Sutter,1,0,14-06-20
Sutter,8,1,15-06-20
Sutter,2,0,16-06-20
Sutter,6,0,17-06-20
Sutter,6,0,18-06-20
Sutter,4,0,19-06-20
Sutter,0,0,20-06-20
Sutter,7,0,21-06-20
Sutter,4,0,22-06-20
Sutter,12,0,23-06-20
Sutter,6,0,24-06-20
Sutter,9,0,25-06-20
Sutter,13,0,26-06-20
Sutter,4,0,27-06-20
Sutter,8,0,28-06-20
Sutter,16,0,29-06-20
Sutter,13,0,30-06-20
Sutter,7,0,01-07-20
Sutter,7,0,02-07-20
Sutter,10,0,03-07-20
Sutter,20,0,04-07-20
Sutter,16,0,05-07-20
Sutter,9,0,06-07-20
Sutter,23,0,07-07-20
Sutter,25,1,08-07-20
Sutter,23,0,09-07-20
Sutter,17,0,10-07-20
Sutter,14,0,11-07-20
Sutter,10,0,12-07-20
Sutter,17,0,13-07-20
Sutter,26,0,14-07-20
Sutter,28,0,15-07-20
Sutter,11,0,16-07-20
Sutter,14,0,17-07-20
Sutter,15,0,18-07-20
Sutter,7,0,19-07-20
Sutter,27,0,20-07-20
Sutter,26,0,21-07-20
Sutter,18,0,22-07-20
Sutter,19,0,23-07-20
Sutter,23,0,24-07-20
Sutter,10,0,25-07-20
Sutter,9,0,26-07-20
Sutter,8,0,27-07-20
Sutter,33,2,28-07-20
Sutter,25,0,29-07-20
Sutter,20,0,30-07-20
Sutter,16,0,31-07-20
Sutter,0,0,01-08-20
Sutter,0,0,02-08-20
Sutter,-1,0,03-08-20
Sutter,48,0,04-08-20
Sutter,19,0,05-08-20
Sutter,17,0,06-08-20
Sutter,10,0,07-08-20
Sutter,23,1,08-08-20
Sutter,27,0,09-08-20
Sutter,8,0,10-08-20
Sutter,99,0,11-08-20
Sutter,23,0,12-08-20
Sutter,5,0,13-08-20
Sutter,47,0,14-08-20
Sutter,7,0,15-08-20
Sutter,25,0,16-08-20
Sutter,0,0,17-08-20
Napa,0,0,18-03-20
Napa,0,0,19-03-20
Napa,0,0,20-03-20
Napa,0,0,21-03-20
Napa,1,0,22-03-20
Napa,0,0,23-03-20
Napa,1,0,24-03-20
Napa,3,0,25-03-20
Napa,0,0,26-03-20
Napa,0,0,27-03-20
Napa,0,0,28-03-20
Napa,0,0,29-03-20
Napa,4,0,30-03-20
Napa,0,0,31-03-20
Napa,2,0,01-04-20
Napa,2,0,02-04-20
Napa,0,1,03-04-20
Napa,2,1,04-04-20
Napa,0,0,05-04-20
Napa,3,0,06-04-20
Napa,0,0,07-04-20
Napa,3,0,08-04-20
Napa,6,0,09-04-20
Napa,1,0,10-04-20
Napa,1,0,11-04-20
Napa,0,0,12-04-20
Napa,1,0,13-04-20
Napa,3,0,14-04-20
Napa,1,0,15-04-20
Napa,10,0,16-04-20
Napa,2,0,17-04-20
Napa,3,0,18-04-20
Napa,0,0,19-04-20
Napa,6,0,20-04-20
Napa,3,0,21-04-20
Napa,0,0,22-04-20
Napa,1,0,23-04-20
Napa,0,0,24-04-20
Napa,1,0,25-04-20
Napa,2,0,26-04-20
Napa,2,0,27-04-20
Napa,3,0,28-04-20
Napa,1,0,29-04-20
Napa,1,0,30-04-20
Napa,0,0,01-05-20
Napa,2,0,02-05-20
Napa,1,0,03-05-20
Napa,0,0,04-05-20
Napa,2,0,05-05-20
Napa,4,0,06-05-20
Napa,0,0,07-05-20
Napa,0,0,08-05-20
Napa,0,0,09-05-20
Napa,1,1,10-05-20
Napa,0,0,11-05-20
Napa,1,0,12-05-20
Napa,1,0,13-05-20
Napa,2,0,14-05-20
Napa,0,0,15-05-20
Napa,3,0,16-05-20
Napa,3,0,17-05-20
Napa,3,0,18-05-20
Napa,1,0,19-05-20
Napa,0,0,20-05-20
Napa,3,0,21-05-20
Napa,1,0,22-05-20
Napa,4,0,23-05-20
Napa,3,0,24-05-20
Napa,3,0,25-05-20
Napa,2,0,26-05-20
Napa,3,0,27-05-20
Napa,1,0,28-05-20
Napa,0,0,29-05-20
Napa,0,0,30-05-20
Napa,1,0,31-05-20
Napa,0,0,01-06-20
Napa,2,0,02-06-20
Napa,0,0,03-06-20
Napa,1,0,04-06-20
Napa,6,0,05-06-20
Napa,13,0,06-06-20
Napa,6,0,07-06-20
Napa,9,0,08-06-20
Napa,5,0,09-06-20
Napa,3,0,10-06-20
Napa,3,0,11-06-20
Napa,0,0,12-06-20
Napa,9,0,13-06-20
Napa,10,0,14-06-20
Napa,6,0,15-06-20
Napa,9,0,16-06-20
Napa,6,1,17-06-20
Napa,3,0,18-06-20
Napa,4,0,19-06-20
Napa,3,0,20-06-20
Napa,6,0,21-06-20
Napa,4,0,22-06-20
Napa,8,0,23-06-20
Napa,28,0,24-06-20
Napa,2,0,25-06-20
Napa,18,0,26-06-20
Napa,6,0,27-06-20
Napa,32,0,28-06-20
Napa,18,0,29-06-20
Napa,11,0,30-06-20
Napa,1,0,01-07-20
Napa,6,0,02-07-20
Napa,36,0,03-07-20
Napa,38,0,04-07-20
Napa,24,0,05-07-20
Napa,4,0,06-07-20
Napa,5,0,07-07-20
Napa,9,0,08-07-20
Napa,0,0,09-07-20
Napa,28,0,10-07-20
Napa,13,0,11-07-20
Napa,10,0,12-07-20
Napa,15,0,13-07-20
Napa,23,0,14-07-20
Napa,16,0,15-07-20
Napa,8,0,16-07-20
Napa,17,1,17-07-20
Napa,11,0,18-07-20
Napa,3,0,19-07-20
Napa,20,2,20-07-20
Napa,28,0,21-07-20
Napa,27,0,22-07-20
Napa,26,1,23-07-20
Napa,28,0,24-07-20
Napa,5,0,25-07-20
Napa,23,0,26-07-20
Napa,0,0,27-07-20
Napa,55,0,28-07-20
Napa,42,0,29-07-20
Napa,8,0,30-07-20
Napa,23,0,31-07-20
Napa,26,0,01-08-20
Napa,33,0,02-08-20
Napa,17,1,03-08-20
Napa,21,0,04-08-20
Napa,26,0,05-08-20
Napa,12,0,06-08-20
Napa,23,1,07-08-20
Napa,7,0,08-08-20
Napa,0,0,09-08-20
Napa,22,1,10-08-20
Napa,59,0,11-08-20
Napa,18,0,12-08-20
Napa,18,0,13-08-20
Napa,51,0,14-08-20
Napa,2,0,15-08-20
Napa,9,0,16-08-20
Napa,14,2,17-08-20
Los Angeles,47,0,"Wednesday, 18 March, 2020"
Los Angeles,186,0,"Thursday, 19 March, 2020"
Los Angeles,34,1,"Friday, 20 March, 2020"
Los Angeles,55,1,"Saturday, 21 March, 2020"
Los Angeles,62,1,"Sunday, 22 March, 2020"
Los Angeles,5,1,"Monday, 23 March, 2020"
Los Angeles,244,7,"Tuesday, 24 March, 2020"
Los Angeles,92,-1,"Wednesday, 25 March, 2020"
Los Angeles,350,8,"Thursday, 26 March, 2020"
Los Angeles,399,8,"Friday, 27 March, 2020"
Los Angeles,326,6,"Saturday, 28 March, 2020"
Los Angeles,319,5,"Sunday, 29 March, 2020"
Los Angeles,348,7,"Monday, 30 March, 2020"
Los Angeles,534,9,"Tuesday, 31 March, 2020"
Los Angeles,501,13,"Wednesday, 1 April, 2020"
Los Angeles,538,13,"Thursday, 2 April, 2020"
Los Angeles,526,12,"Friday, 3 April, 2020"
Los Angeles,709,26,"Saturday, 4 April, 2020"
Los Angeles,617,13,"Sunday, 5 April, 2020"
Los Angeles,454,15,"Monday, 6 April, 2020"
Los Angeles,539,25,"Tuesday, 7 April, 2020"
Los Angeles,620,26,"Wednesday, 8 April, 2020"
Los Angeles,414,24,"Thursday, 9 April, 2020"
Los Angeles,465,21,"Friday, 10 April, 2020"
Los Angeles,439,24,"Saturday, 11 April, 2020"
Los Angeles,310,31,"Sunday, 12 April, 2020"
